block_number,tx_hash,reserve,user,on_behalf_of,amount_usdc,referral_code
77056505,0x000000000007e471a0a628fffaa82dcd61fad7d33ef7ffa9fa2c1bb5f475796b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1956425.57,0
77056506,0x00000000000c3d6a8cc2559c9897166288d8180d3ed53a3fdae86e5562faec19,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,71515.29,0
77056507,0x00000000000d933e7e64791d6710bfcaac877dc493266b8b8705994f1d4ea735,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,9214.62,0
77056508,0x00000000000bb14ffc45cfb756fe607ca9cbac9bf25c29f281e8dcc7d71493fd,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,9597.81,0
77056509,0x00000000001451bd47184078c85c1d359c423e0e34ca054aefcbff17b3596a23,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,57507.17,0
77056510,0x000000000003031d58a47336950e8c5ab6db729a5057b6443bb4015d0ddc7b40,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,3483.71,0
77056511,0x0000000000135d6d1ffc5244e6c0c6145bec35b44c31ff36406d648181cf0cac,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,6114.25,0
77056512,0x000000000011266cda257d2a34fdf8e4a8cfc526178abcd678f58d5f78e27870,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,54046.51,0
77056513,0x000000000011f6339346553a3c8d6fa37bd6471fc654feb3843414c116b51012,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,6535.19,0
77056514,0x00000000000d40c5970e3898754e8dd70c664839e6c77f7b4ce21b04ec853071,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,74037.78,0
77056515,0x000000000013eec4e8e63bd7cbe777ff01b2732c698ce7133880d63e63941fb8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,9509.73,0
77056516,0x0000000000146f235dd061ad946ee63474a94bf82af0f710408b659a748a3b57,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,6588.35,0
77056517,0x000000000013d0b94d31db3c59bf9beb6a811e8499b63106a466300c49614fc2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,746670.65,0
77056518,0x000000000002ed185b383e52f582579bf48a9297112cf6259ceec1a2814f919d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,1456.76,0
77056519,0x000000000007f8d63469a69ed78fd3dfcd39f0d65814eef8520a7ef9bfc66c25,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,8504.75,0
77056520,0x00000000000441af169ae06757eee61741b0cb59e0706f64b299fa1696c6e944,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,3651.09,0
77056521,0x00000000001190f576c80d40f85a67e7249b05703fc2818f5fd9f428e71e1a2e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,73683.77,0
77056522,0x0000000000054a4c2d995b303737f63898d443e7c2d208eedc94868f647b5202,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,86457.61,0
77056523,0x00000000000b22f246cc6630e76c39622e49b82577a2375b334fb211bb42e733,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,3285.35,0
77056524,0x00000000000bf579df947987e350a40cfd6d2d2153f903eb8703b0a10181bc97,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,6779.95,0
77056525,0x0000000000045c529e30ea6c42ca88d4b2f098214dcba682350c83d01ccd894a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,1472.57,0
77056526,0x000000000007812163fe6d8964e0f059d531ee5623d8205f35c80fea1d06aea1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,9642.49,0
77056527,0x000000000017745a210b30f34224058679204b5ec42115212714c2863b8975f0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,4874.84,0
77056528,0x00000000000f9a38a9ad4c5a8fc1926e8c14fcd1c704851466f2218d290ca2a2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,3900.56,0
77056529,0x000000000002966a6b90a72bca064be672e88a334e32fffd19de4479d113deb1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,5781.59,0
77056530,0x0000000000061d12e827d3045c5f5628d7a54a53222bdf2c94a095685c336536,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,5624.63,0
77056531,0x00000000000a404baca4821340f702ec5f0c1eeb296752f838ac40d325d6efa8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,3632.67,0
77056532,0x000000000016653aa9f450b4c362f3508b83b5a150b5657b992fdb13a508e9c7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,8530.23,0
77056533,0x000000000009042b0fa070837477ebfd11127398e566ce96ab779b3356a1e878,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,7684.01,0
77056534,0x000000000006110a0bd39a88c2d11a1a3939d067ec25860f8fcd93f54a820b3e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,47342.02,0
77056535,0x0000000000154881b027fc9591d7abc1c6b674c3d10e08d2d2a12ece69de265b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,9110.75,0
77056536,0x00000000000709a6d52bc533ce086e67d10b8c38fa5f7ec2c27f7c84476d45cf,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,5285.65,0
77056537,0x000000000007c2a8cc8ec19734bc7f1a6c9254ebac8d3c08c8f7572156690617,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,3677.27,0
77056538,0x000000000006d3118264874502adac8f92f97539d6d63abaa92a0d5e217c3f19,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,8440.34,0
77056539,0x00000000000d50bca7ac3f685c1a8334bdfe1c20a854587a450ec03323e0db93,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,1778.84,0
77056540,0x00000000000b59a93e66d7c0a32e0dbbb35054cdcbb97349c74288637c5f8242,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,1594.53,0
77056541,0x0000000000073d710a5a0cfac8e3ca0beaf3c610244b50e4edb9dcc9839fe7f9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,5669.39,0
77056542,0x00000000000310142e6f530f0cc0d420a2aa46a34b201e216f110765d3beeda1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,3556.58,0
77056543,0x000000000002a0942ed436d5510191af009bde7ff958a50af4d5748cf7f1ba56,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,87592.66,0
77056544,0x000000000013ce3216545422f713f3fd9bffd255ed93b64060558cd2e8cf783d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,67112.08,0
77056545,0x000000000016f7bcd795055ea80d314e73c0b4f2fcd48db4f50f02f3ae89c2dc,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,7682.48,0
77056546,0x0000000000060f4a8e16a0966e3a6c6446c67f9c13d015de34787dc515d06473,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,11725.16,0
77056547,0x000000000015e7962af73279a5305eb4b8af7b99b26c6a6928aaf077ca3e8b0b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,1960.49,0
77056548,0x00000000000ed67e15b15b95c586da81bc671382ceae08e6c1f68f7dc48b20e7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,67148.58,0
77056549,0x000000000008a202088f12f0daddec52ccad3e1eeea1ce312bdb7f523a6987bb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,41291.04,0
77056550,0x00000000000d7bccd515e1392cdb7e8dabbaa285ed914074c5adc61eb019ad11,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,4540.04,0
77056551,0x000000000017c84bba494cb8ab1eaef9c86571cd2ef31c937c54867dd01c2ed0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,55738.11,0
77056552,0x0000000000049837e734022a1141afdcd9448e59d7aaaaa10ec44a04a6c5da95,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,58366.28,0
77056553,0x00000000000cd45be865044e93732ba4e57c94ee55d07082a5d17f8a27ccdbe1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,87793.43,0
77056554,0x000000000016802bf9fa98ef6e877f607517fc84155ef91551083744a0740d80,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,6522.13,0
77056555,0x00000000000ec43b155991eab3580ff7044e1b33ab6e2719f4b187d5f782368b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,8430.38,0
77056556,0x00000000000d9c0a3ba58a4908a7aa3aad8c43e57200876f0c5ae48b33c753b9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,62488.45,0
77056557,0x00000000000b677e71bc62aba39c02b06c8908a6db5800fb6997ef34f1d551df,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,83065.44,0
77056558,0x0000000000125c23d9cf7573162ce4682c9f351efb8b166d1befc679e0fca8bb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,7704.31,0
77056559,0x00000000000ae7c65c89b888b902cd9ba806da4ff78917464e939210782d9008,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,20800.48,0
77056560,0x0000000000053e0dc60ef42831c1c6c677af1af197ac61e43e0079d5ca7157b9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,1549.1,0
77056561,0x000000000003ef59fb3785d0b9c6553141d8bb43c9992d48a6288a6c0ac7b394,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,5164.49,0
77056562,0x0000000000136132c20e857fcda585c3e06f0b9621819722c48a8e492058f961,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,9443.65,0
77056563,0x00000000000fdefa3b255ad42cda3b15149cd733366d736ffb45f9f31b71913d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,58248.1,0
77056564,0x000000000002f8b919cd4ca3a4cf9c383df5101fa09b9055be9879808da1007f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,4230.34,0
77056565,0x0000000000028a99a060028c7b4b464f0998f4cd1e9e12eded7d02abba90a9c9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,82230.18,0
77056566,0x00000000000dfc04530a60249c06833ce832b18699162ff3d60941f88a576023,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,5001.7,0
77056567,0x00000000000eb122b76479f6ec925652bda7d5903b639d7c95f257781513241f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,1968.79,0
77056568,0x0000000000093c2fe1aee3bb3b6c97b2016f592b23fe715ba6e18b5b08b3c0b6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,787129.55,0
77056569,0x00000000000ccba7899e33bb18f50c49c64987663cbdda5f319a245e6f918b79,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,3057.62,0
77056570,0x000000000005399b8683d1589bb423e0499a86e410c790e15e2c32f9915382b4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,6939.26,0
77056571,0x000000000015a70e60dd775b4c9f6f4b58363317ee132e48e9bd6d630a7c0e03,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,58477.98,0
77056572,0x000000000011499db1dadc9685959c27cedc4a4d73f2c182d5cabe8119fea706,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1251413.99,0
77056573,0x000000000017cd668697bd9e79edc63263ade0ec89056ee04c5a77a1b600c97c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,9699.68,0
77056574,0x00000000000644a824843bcf2e75388b737d8a364165629267f0e962d7622c4d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,56463.75,0
77056575,0x00000000000fb027b143e0038ce9302a49ff63bcd29b17008c57861084ddab0d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,5836.03,0
77056576,0x0000000000119d95c74eca9c849a6bd819f95a820bdb770934c6bbf554f10f85,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,70375.93,0
77056577,0x00000000000755a805370efb11a35f54f8ff7e72192f33847ac6b918c79b27db,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,1041.6,0
77056578,0x00000000001198f9f59e1350f52ca0d1710064f5539e04a2b6e6f24127e20e40,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,2038.48,0
77056579,0x000000000010ad9088ac35b805082937831af1e019da5e6b8462246f339e3ee0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,7319.94,0
77056580,0x000000000012030d32e7bc4437fd15951c32056a393c1cbfb7c154776ff4da70,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,1677.39,0
77056581,0x00000000000bf43da3bd21726c777abe3d9a5d9a716c122314968ca79777273c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,98702.27,0
77056582,0x0000000000174e053734d0ab302f8e8082a03385c18452e27bfbbe0ddf4607b1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,25695.67,0
77056583,0x00000000000dabff78154240155c7392904052946ea043ce39dfcc55d1d8acf7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,93350.57,0
77056584,0x0000000000136e8fd5cdf1e9fdcf8914af766832eac6a0d08a5468ded2ab8440,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,60625.3,0
77056585,0x000000000016045f04bf16a84d0dec9977bca3f0992c7497696450c362592d05,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,859214.34,0
77056586,0x00000000000ea68bf11b8b22d35c7dface39e045fb924fe4b8095e32adcbec84,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,7636.38,0
77056587,0x00000000000464088ce832f57aefb54c8ec82f5fc6250d5011a5befbd566b484,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,73410.48,0
77056588,0x0000000000100675c274953c14268cc3ef021dc79232674ddb374386d99addde,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,7957.14,0
77056589,0x00000000000d9776791d9088aece2d2c8c9fb1335ab525b22b40970bcf40c905,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,8048.48,0
77056590,0x000000000015c875615709542b196e187fee1746611b2355e203830fcbd20cb4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,9075.77,0
77056591,0x00000000000c808971b62b0b13b7aae1424c0d57b41c623897a07e42381b340a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,2168.85,0
77056592,0x000000000014e40055e094569bd10346b4fcf848255fe08874cf3d33051da3d1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,5086.07,0
77056593,0x000000000012b8df1209b2b74bf014b49a88fd64faf5b5b93055b12f89cc2d65,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1031205.1,0
77056594,0x00000000001266239f729f51eb652c83867c3bc06002b86df210f295f6a7ac6c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,15749.24,0
77056595,0x00000000000999fa0510e994d3b40344f395ec5fdf3510e9ed7b038b2056a8d0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,6135.99,0
77056596,0x0000000000124c7a5d0078625771f53adc6a8d674be0dbb79f1ccf558e41f983,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,168121.87,0
77056597,0x000000000006fed60333fdd5ad4105fd00454ce55a1f09b90c021768aff6d96e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,7699.83,0
77056598,0x00000000000b6d3ecaacceb76d3f98683fe6459c8e881706f1f5f3759f948503,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,7239.08,0
77056599,0x000000000013ce560d592c0f19f5301c99025125969ea739ce59a63d7912a749,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,3269.07,0
77056600,0x00000000000355903d772b535e45a71ddb7d0cffc551b8c61ff9e7d6d7856b0b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,3079.81,0
